sku,title,brand,category,product_url,price,image,in_stock,e_retailer,client,market,type,position,listing_url,page
B3-433606,Frosch Fein & Wollwaschmittel Mandel,Frosch,haushalt-waschen-waschmittel-woll-feinwaschmittel,https://www.bipa.at/frosch-fein-und-wollwaschmittel-mandel/B3-433606.html,4.75,,False,bipa.at,client_name,AT,Search,99,https://www.bipa.at/waschmittel/waschen/haushalt?searchRedirect=1,1
B3-464863,Frosch Waschpulver Citrus,Frosch,haushalt-waschen-waschmittel-waschpulver,https://www.bipa.at/frosch-waschpulver-citrus/B3-464863.html,5.99,,False,bipa.at,client_name,AT,Search,100,https://www.bipa.at/waschmittel/waschen/haushalt?searchRedirect=1,1
B3-433638,Frosch Waschpulver Sensitive Aloe Vera,Frosch,haushalt-waschen-waschmittel-waschpulver,https://www.bipa.at/frosch-waschpulver-sensitive-aloe-vera/B3-433638.html,5.99,,False,bipa.at,client_name,AT,Search,101,https://www.bipa.at/waschmittel/waschen/haushalt?searchRedirect=1,1
B3-374375,"LETEX Waschmittel Daune, Cashmere, Seide flüssig",LETEX,haushalt-waschen-waschmittel-fluessigwaschmittel,https://www.bipa.at/letex-waschmittel-daune--cashmere--seide-fluessig/B3-374375.html,1.79,,False,bipa.at,client_name,AT,Search,102,https://www.bipa.at/waschmittel/waschen/haushalt?searchRedirect=1,1
B3-392624,Silan Aromatherapie Lotus Weichspüler,Silan,haushalt-waschen-weichspueler,https://www.bipa.at/silan-aromatherapie-lotus-weichspueler/B3-392624.html,4.49,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/392624.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,1,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-751289,Silan Pure Frische Weichspüler,Silan,haushalt-waschen-weichspueler,https://www.bipa.at/silan-pure-frische-weichspueler/B3-751289.html,2.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/751289.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,2,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-392692,Silan Weichspüler faszinierende Frangipani,Silan,haushalt-waschen-weichspueler,https://www.bipa.at/silan-weichspueler-faszinierende-frangipani/B3-392692.html,2.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/392692.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,3,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-392673,Silan Weichspüler traumhafte Lotus-Blüte,Silan,haushalt-waschen-weichspueler,https://www.bipa.at/silan-weichspueler-traumhafte-lotus-bluete/B3-392673.html,2.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/392673.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,4,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-471505,Lenor Weichspüler Frischeschutz,Lenor,haushalt-waschen-weichspueler,https://www.bipa.at/lenor-weichspueler-frischeschutz/B3-471505.html,2.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/471505_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,5,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-471503,Lenor Weichspüler Frühlingsgarten,Lenor,haushalt-waschen-weichspueler,https://www.bipa.at/lenor-weichspueler-fruehlingsgarten/B3-471503.html,2.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/471503_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,6,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-421274,Silan Weichspüler Cool Fresh,Silan,haushalt-waschen-weichspueler,https://www.bipa.at/silan-weichspueler-cool-fresh/B3-421274.html,4.49,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/421274.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,7,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-469742,Kuschelweich Weichspüler Sommerliebe,Kuschelweich,haushalt-waschen-weichspueler,https://www.bipa.at/kuschelweich-weichspueler-sommerliebe/B3-469742.html,1.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/469742.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,8,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-392687,Silan Weichspüler Sinnliche Rose,Silan,haushalt-waschen-weichspueler,https://www.bipa.at/silan-weichspueler-sinnliche-rose/B3-392687.html,2.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/392687.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,9,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-471491,Lenor Weichspüler  Exotische Blüten,Lenor,haushalt-waschen-weichspueler,https://www.bipa.at/lenor-weichspueler-exotische-blueten/B3-471491.html,2.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/471491_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,10,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-968308,Silan Aromatherapy+ Coconut Water Scent & Minerals Weichspüler,Silan,haushalt-waschen-weichspueler,https://www.bipa.at/silan-aromatherapyplus-coconut-water-scent-und-minerals-weichspueler/B3-968308.html,2.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/968308.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,11,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-753113,Silan Wild-Rose Weichspüler,Silan,haushalt-waschen-weichspueler,https://www.bipa.at/silan-wild-rose-weichspueler/B3-753113.html,2.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/753113.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,12,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-751867,Silan Sensitiv Weichspüler,Silan,haushalt-waschen-weichspueler,https://www.bipa.at/silan-sensitiv-weichspueler/B3-751867.html,2.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/751867.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,13,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-471502,Lenor Weichspüler  Sensitiv,Lenor,haushalt-waschen-weichspueler,https://www.bipa.at/lenor-weichspueler-sensitiv/B3-471502.html,2.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/471502_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,14,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-471493,Lenor Weichspüler  Meeresbrise,Lenor,haushalt-waschen-weichspueler,https://www.bipa.at/lenor-weichspueler-meeresbrise/B3-471493.html,2.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/471493_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,15,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-471487,Lenor Weichspüler  Weiße Lotusblüte,Lenor,haushalt-waschen-weichspueler,https://www.bipa.at/lenor-weichspueler-weisse-lotusbluete/B3-471487.html,2.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/471487_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,16,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-469740,Kuschelweich Weichspüler Glücksmoment,Kuschelweich,haushalt-waschen-weichspueler,https://www.bipa.at/kuschelweich-weichspueler-gluecksmoment/B3-469740.html,1.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/469740.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,17,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-385878,Frosch Weichspüler Mandelmilch,Frosch,haushalt-waschen-weichspueler,https://www.bipa.at/frosch-weichspueler-mandelmilch/B3-385878.html,1.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/385878.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,18,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-471481,Lenor Weichspüler  Amethyst Blütentraum,Lenor,haushalt-waschen-weichspueler,https://www.bipa.at/lenor-weichspueler-amethyst-bluetentraum/B3-471481.html,2.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/471481_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,19,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-391792,Silan Weichspüler bezaubernde Magnolie,Silan,haushalt-waschen-weichspueler,https://www.bipa.at/silan-weichspueler-bezaubernde-magnolie/B3-391792.html,2.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/391792.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,20,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-471467,Lenor Weichspüler Goldene Orchidee,Lenor,haushalt-waschen-weichspueler,https://www.bipa.at/lenor-weichspueler-goldene-orchidee/B3-471467.html,2.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/471467_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,21,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-968302,Silan Aromatherapy+ Peony & White Tea Weichspüler,Silan,haushalt-waschen-weichspueler,https://www.bipa.at/silan-aromatherapyplus-peony-und-white-tea-weichspueler/B3-968302.html,2.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/968302.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,22,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-469722,Kuschelweich Weichspüler Aloe Vera,Kuschelweich,haushalt-waschen-weichspueler,https://www.bipa.at/kuschelweich-weichspueler-aloe-vera/B3-469722.html,1.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/469722.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,23,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-464657,Frosch Weichspüler Aloe Vera,Frosch,haushalt-waschen-weichspueler,https://www.bipa.at/frosch-weichspueler-aloe-vera/B3-464657.html,1.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/464657.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,24,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-469746,Kuschelweich Weichspüler Sanft & Mild,Kuschelweich,haushalt-waschen-weichspueler,https://www.bipa.at/kuschelweich-weichspueler-sanft-und-mild/B3-469746.html,1.99,,True,bipa.at,client_name,AT,Search,25,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-421278,Silan Naturals Weichspüler Ylang Ylang & Süßgras,Silan,haushalt-waschen-weichspueler,https://www.bipa.at/silan-naturals-weichspueler-ylang-ylang-und-suessgras/B3-421278.html,2.99,,True,bipa.at,client_name,AT,Search,26,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-471504,Lenor Weichspüler Aprilfrisch,Lenor,haushalt-waschen-weichspueler,https://www.bipa.at/lenor-weichspueler-aprilfrisch/B3-471504.html,2.79,,True,bipa.at,client_name,AT,Search,27,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-471495,Lenor Weichspüler Sommerblumen,Lenor,haushalt-waschen-weichspueler,https://www.bipa.at/lenor-weichspueler-sommerblumen/B3-471495.html,2.79,,True,bipa.at,client_name,AT,Search,28,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-900024,Frosch Weichspüler Baumwollblüte,Frosch,haushalt-waschen-weichspueler,https://www.bipa.at/frosch-weichspueler-baumwollbluete/B3-900024.html,1.99,,True,bipa.at,client_name,AT,Search,29,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-469735,Kuschelweich Weichspüler Sommerwind,Kuschelweich,haushalt-waschen-weichspueler,https://www.bipa.at/kuschelweich-weichspueler-sommerwind/B3-469735.html,1.99,,True,bipa.at,client_name,AT,Search,30,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-518841,Comfort Ultimate Care Weichspüler Lavish Blossom,Comfort,haushalt-waschen-weichspueler,https://www.bipa.at/comfort-ultimate-care-weichspueler-lavish-blossom/B3-518841.html,4.49,,True,bipa.at,client_name,AT,Search,31,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-518854,Comfort Ultimate Care Weichspüler Luscious Bouquet,Comfort,haushalt-waschen-weichspueler,https://www.bipa.at/comfort-ultimate-care-weichspueler-luscious-bouquet/B3-518854.html,4.49,,True,bipa.at,client_name,AT,Search,32,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-496511,Comfort Weichspüler Sensitiv,Comfort,haushalt-waschen-weichspueler,https://www.bipa.at/comfort-weichspueler-sensitiv/B3-496511.html,4.49,,True,bipa.at,client_name,AT,Search,33,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-879097,Frosch Baby Wäsche-Spüler,Frosch,babykind-ausstattung-zubehoer,https://www.bipa.at/frosch-baby-waesche-spueler/B3-879097.html,2.19,,True,bipa.at,client_name,AT,Search,34,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-518861,Comfort Ultimate Care Weichspüler Heavenly Nectar,Comfort,haushalt-waschen-weichspueler,https://www.bipa.at/comfort-ultimate-care-weichspueler-heavenly-nectar/B3-518861.html,4.49,,True,bipa.at,client_name,AT,Search,35,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-535976,Silan Wildrose Weichspüler,Silan,haushalt-waschen-weichspueler,https://www.bipa.at/silan-wildrose-weichspueler/B3-535976.html,4.49,,True,bipa.at,client_name,AT,Search,36,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-869482,HOFFMANNS Gardinenneu,HOFFMANNS,haushalt-waschen-weichspueler,https://www.bipa.at/hoffmanns-gardinenneu/B3-869482.html,3.99,,True,bipa.at,client_name,AT,Search,37,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-959425,Planet Pure Bio Weichspüler Lavendel,Planet Pure,haushalt-waschen-weichspueler,https://www.bipa.at/planet-pure-bio-weichspueler-lavendel/B3-959425.html,4.95,,True,bipa.at,client_name,AT,Search,38,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-469750,Kuschelweich Weichspüler Frischetraum,Kuschelweich,haushalt-waschen-weichspueler,https://www.bipa.at/kuschelweich-weichspueler-frischetraum/B3-469750.html,1.99,,False,bipa.at,client_name,AT,Search,39,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-469748,Kuschelweich Weichspüler Pink Kiss,Kuschelweich,haushalt-waschen-weichspueler,https://www.bipa.at/kuschelweich-weichspueler-pink-kiss/B3-469748.html,1.99,,False,bipa.at,client_name,AT,Search,40,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-753539,Silan  Frühlings-Frische Weichspüler,Silan,haushalt-waschen-weichspueler,https://www.bipa.at/silan-fruehlings-frische-weichspueler/B3-753539.html,2.99,,False,bipa.at,client_name,AT,Search,41,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-341575,Silan Fresh Weichspüler,Silan,haushalt-waschen-weichspueler,https://www.bipa.at/silan-fresh-weichspueler/B3-341575.html,2.99,,False,bipa.at,client_name,AT,Search,42,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-341572,Silan Weichspüler Fresh,Silan,haushalt-waschen-weichspueler,https://www.bipa.at/silan-weichspueler-fresh/B3-341572.html,2.99,,False,bipa.at,client_name,AT,Search,43,https://www.bipa.at/weichspueler/waschen/haushalt?searchRedirect=1,1
B3-938627,elmex Aronal Doppelschutz Mini,elmex,pflege-mund-zahnpflege-zahnpasta,https://www.bipa.at/elmex-aronal-doppelschutz-mini/B3-938627.html,2.09,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/938627.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,1,https://www.bipa.at/zahnpasta/mund--und-zahnpflege/pflege?searchRedirect=1,1
B3-398161,Colgate Max White Ultimate White Zahncreme,Colgate,pflege-mund-zahnpflege-zahnpasta,https://www.bipa.at/colgate-max-white-ultimate-white-zahncreme/B3-398161.html,12.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/398161.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,2,https://www.bipa.at/zahnpasta/mund--und-zahnpflege/pflege?searchRedirect=1,1
B3-889962,Colgate Komplett 8 Extra Frisch Zahncreme,Colgate,pflege-mund-zahnpflege-zahnpasta,https://www.bipa.at/colgate-komplett-8-extra-frisch-zahncreme/B3-889962.html,0.95,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/889962.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,3,https://www.bipa.at/zahnpasta/mund--und-zahnpflege/pflege?searchRedirect=1,1
B3-889967,Colgate Komplett 8 Ultra Weiss Zahncreme,Colgate,pflege-mund-zahnpflege-zahnpasta,https://www.bipa.at/colgate-komplett-8-ultra-weiss-zahncreme/B3-889967.html,0.95,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/889967.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,4,https://www.bipa.at/zahnpasta/mund--und-zahnpflege/pflege?searchRedirect=1,1
B3-860436,blend-a-med Frisch,blend-a-med,pflege-mund-zahnpflege-zahnpasta,https://www.bipa.at/blend-a-med-frisch/B3-860436.html,0.95,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/860436.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,5,https://www.bipa.at/zahnpasta/mund--und-zahnpflege/pflege?searchRedirect=1,1
B3-104717,mentadent Microgranuli,mentadent,pflege-mund-zahnpflege-zahnpasta,https://www.bipa.at/mentadent-microgranuli/B3-104717.html,0.95,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/104717.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,6,https://www.bipa.at/zahnpasta/mund--und-zahnpflege/pflege?searchRedirect=1,1
B3-884371,SENSODYNE Repair & Protect Zahncreme,SENSODYNE,pflege-mund-zahnpflege-zahnpasta,https://www.bipa.at/sensodyne-repair-und-protect-zahncreme/B3-884371.html,6.49,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/884371.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,7,https://www.bipa.at/zahnpasta/mund--und-zahnpflege/pflege?searchRedirect=1,1
B3-867912,blend-a-med Zahncreme Kräuter,blend-a-med,pflege-mund-zahnpflege-zahnpasta,https://www.bipa.at/blend-a-med-zahncreme-kraeuter/B3-867912.html,0.95,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/867912.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,8,https://www.bipa.at/zahnpasta/mund--und-zahnpflege/pflege?searchRedirect=1,1
B3-851817,Parodontax Zahncreme Fluorid,Parodontax,pflege-mund-zahnpflege-zahnpasta,https://www.bipa.at/parodontax-zahncreme-fluorid/B3-851817.html,3.95,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/851817.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,9,https://www.bipa.at/zahnpasta/mund--und-zahnpflege/pflege?searchRedirect=1,1
